From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2019-08-11 23:00:00,2019-08-12 00:00:00,17.0,50.25,2.75,43.15,25.18,34.3,8.95,1.0,10.15,1.2,5.6,,74.03,1.27,222.97,1.65,977.88,31.17,0.0
2019-08-12 00:00:00,2019-08-12 01:00:00,15.0,48.5,1.18,31.65,17.8,35.12,8.8,0.7,10.72,1.23,5.77,,74.67,1.18,221.88,1.7,977.92,30.95,0.0
2019-08-12 01:00:00,2019-08-12 02:00:00,24.25,40.5,1.32,37.72,21.12,44.7,8.95,0.7,15.75,0.68,2.82,,79.57,0.7,226.85,1.68,977.67,30.12,0.0
2019-08-12 02:00:00,2019-08-12 03:00:00,18.0,42.25,1.95,36.4,21.1,42.05,8.35,0.75,20.12,0.63,2.72,,82.97,0.65,223.38,1.7,977.6,29.38,0.0
2019-08-12 03:00:00,2019-08-12 04:00:00,22.0,49.5,0.88,25.75,14.45,31.52,9.18,0.7,9.57,1.0,4.92,,81.92,1.18,221.43,1.7,977.72,29.38,0.0
2019-08-12 04:00:00,2019-08-12 05:00:00,15.25,39.25,0.68,22.33,12.45,29.0,9.37,0.6,9.75,0.92,4.7,,81.67,1.0,219.73,1.65,977.75,29.23,0.0
2019-08-12 05:00:00,2019-08-12 06:00:00,11.75,31.0,1.08,22.0,12.6,29.27,9.68,0.6,9.85,0.85,4.5,,84.08,1.2,222.98,1.95,978.0,29.0,0.0
2019-08-12 06:00:00,2019-08-12 07:00:00,10.5,32.0,2.62,22.2,13.95,27.7,9.18,0.7,8.15,0.82,4.4,,84.83,0.8,225.47,24.3,978.42,28.9,0.0
2019-08-12 07:00:00,2019-08-12 08:00:00,18.0,35.25,5.3,22.7,16.43,27.73,9.12,0.77,8.53,0.8,4.38,,83.62,1.1,220.15,68.4,979.05,29.4,0.0
2019-08-12 08:00:00,2019-08-12 09:00:00,16.75,37.5,6.5,22.77,17.42,27.55,8.42,0.8,9.3,0.8,4.45,,81.57,0.98,221.55,150.12,979.52,30.27,0.0
2019-08-12 09:00:00,2019-08-12 10:00:00,13.25,42.0,7.53,26.3,20.1,28.15,9.22,0.9,10.95,0.85,4.62,,88.4,1.55,215.15,86.77,980.2,29.38,0.0
2019-08-12 10:00:00,2019-08-12 11:00:00,11.25,34.25,3.7,15.25,11.15,27.55,9.5,0.73,9.98,0.97,4.97,,84.7,1.12,225.9,126.78,980.17,29.52,0.0
2019-08-12 11:00:00,2019-08-12 12:00:00,3.75,11.25,2.6,20.12,12.82,26.38,8.58,0.8,9.43,1.0,5.3,,89.97,1.2,224.62,64.5,979.67,28.88,0.12
2019-08-12 12:00:00,2019-08-12 13:00:00,6.5,16.5,4.03,22.53,15.27,27.52,8.5,0.77,6.47,0.97,5.3,,83.5,0.93,234.53,209.28,978.8,31.0,0.0
2019-08-12 13:00:00,2019-08-12 14:00:00,10.5,32.5,1.7,17.78,10.88,29.07,8.42,0.8,10.62,0.97,5.45,,72.95,0.72,173.4,330.6,978.25,33.58,0.0
2019-08-12 14:00:00,2019-08-12 15:00:00,19.0,42.75,0.8,16.3,9.35,22.85,8.35,0.85,10.7,1.2,6.8,,70.33,0.73,200.65,237.2,977.45,34.02,0.0
2019-08-12 15:00:00,2019-08-12 16:00:00,22.75,52.75,1.1,21.62,12.4,26.55,8.5,0.9,9.9,1.45,7.9,,74.1,0.67,166.7,130.17,976.92,33.55,0.0
2019-08-12 16:00:00,2019-08-12 17:00:00,21.75,50.75,2.38,28.9,17.3,25.18,8.47,0.83,9.98,1.58,8.2,,73.12,1.05,225.22,116.97,976.28,32.6,0.0
2019-08-12 17:00:00,2019-08-12 18:00:00,12.0,29.0,3.3,32.35,19.9,25.18,7.95,0.9,9.9,1.4,7.72,,75.75,1.0,218.95,75.25,975.93,32.4,0.0
2019-08-12 18:00:00,2019-08-12 19:00:00,13.0,30.5,4.7,48.38,29.55,27.78,7.8,1.0,5.65,1.28,7.18,,76.03,0.75,218.68,24.38,976.15,31.95,0.0
2019-08-12 19:00:00,2019-08-12 20:00:00,16.25,38.25,52.5,62.62,75.9,32.12,8.0,1.55,7.67,1.27,7.1,,83.53,0.33,209.97,2.05,976.6,30.88,0.0
2019-08-12 20:00:00,2019-08-12 21:00:00,19.0,53.0,108.2,63.53,121.93,36.7,9.25,2.25,9.35,1.75,9.07,,87.07,0.5,214.87,1.75,977.4,30.45,0.0
2019-08-12 21:00:00,2019-08-12 22:00:00,24.25,65.75,49.5,52.75,68.47,32.65,8.8,1.65,9.57,2.55,11.05,,86.32,0.78,227.58,1.68,977.92,30.45,0.0
2019-08-12 22:00:00,2019-08-12 23:00:00,19.75,52.5,3.58,30.57,19.15,23.8,8.13,0.9,8.4,2.5,10.93,,85.55,1.05,224.93,1.7,977.92,29.6,0.0
2019-08-12 23:00:00,2019-08-13 00:00:00,12.75,33.0,4.83,39.4,24.88,26.38,7.57,0.97,8.15,2.1,9.65,,88.95,0.9,224.43,1.73,977.62,29.05,0.0
2019-08-13 00:00:00,2019-08-13 01:00:00,11.0,32.0,8.72,47.6,32.42,25.08,7.78,1.08,8.68,1.85,8.8,,89.42,0.68,227.72,1.65,977.37,28.75,0.0
2019-08-13 01:00:00,2019-08-13 02:00:00,7.75,29.5,11.35,47.27,34.35,27.52,8.25,0.97,14.35,0.88,4.05,,90.45,0.47,230.83,1.65,976.8,28.4,0.0
2019-08-13 02:00:00,2019-08-13 03:00:00,8.25,29.0,1.8,14.25,9.1,40.4,8.5,0.75,18.4,0.8,3.78,,88.35,0.57,224.62,1.73,976.45,28.7,0.0
2019-08-13 03:00:00,2019-08-13 04:00:00,11.75,26.25,1.25,13.2,8.05,30.77,8.03,0.7,8.47,1.2,6.68,,89.35,0.47,239.68,1.7,976.33,28.67,0.0
2019-08-13 04:00:00,2019-08-13 05:00:00,11.25,37.0,1.17,16.05,9.5,25.8,8.0,0.75,8.22,1.12,6.5,,89.12,0.53,255.1,1.65,976.75,28.82,0.0
2019-08-13 05:00:00,2019-08-13 06:00:00,12.0,40.0,1.18,15.75,9.3,27.08,7.1,0.73,7.97,1.1,6.9,,88.1,0.57,225.62,2.27,977.25,28.98,0.0
2019-08-13 06:00:00,2019-08-13 07:00:00,13.0,42.5,2.92,20.3,13.18,25.15,7.15,0.72,8.9,1.1,7.2,,89.32,0.47,227.02,22.25,977.75,28.85,0.0
2019-08-13 07:00:00,2019-08-13 08:00:00,16.25,51.25,6.18,21.35,16.43,25.48,7.12,0.73,7.2,1.1,7.55,,80.12,0.65,251.38,157.3,978.4,30.75,0.0
2019-08-13 08:00:00,2019-08-13 09:00:00,17.5,57.25,5.0,19.6,14.5,23.8,7.6,0.77,10.85,1.1,6.88,,69.6,0.82,259.73,302.02,978.95,32.83,0.0
2019-08-13 09:00:00,2019-08-13 10:00:00,20.25,64.75,4.4,21.4,14.97,23.73,8.05,0.8,10.73,1.12,6.15,,67.47,1.75,281.77,243.0,979.23,32.88,0.0
2019-08-13 10:00:00,2019-08-13 11:00:00,24.0,67.25,4.17,24.57,16.47,27.82,7.87,0.82,9.62,1.25,5.55,,67.3,1.28,276.7,193.45,979.45,33.1,0.0
2019-08-13 11:00:00,2019-08-13 12:00:00,22.5,69.0,3.22,26.23,16.57,28.15,8.9,0.83,9.62,1.5,6.05,,65.05,1.0,260.6,364.2,979.38,34.25,0.0
2019-08-13 12:00:00,2019-08-13 13:00:00,19.5,71.5,1.9,19.97,12.2,29.23,8.72,0.8,11.65,1.8,7.92,,59.7,1.2,274.42,533.1,978.32,36.1,0.0
2019-08-13 13:00:00,2019-08-13 14:00:00,24.0,68.25,1.77,17.62,10.8,26.82,8.85,0.8,9.25,1.82,9.2,,58.4,1.3,280.4,465.48,977.55,36.48,0.0
2019-08-13 14:00:00,2019-08-13 15:00:00,21.5,63.0,2.1,17.1,10.8,35.15,9.2,,21.95,0.5,2.05,,83.47,1.93,135.58,110.35,977.3,30.6,1.5
2019-08-13 15:00:00,2019-08-13 16:00:00,15.5,56.0,4.1,49.6,29.9,53.1,,1.0,15.2,0.9,3.53,,98.85,0.75,109.47,26.05,977.45,28.5,0.38
2019-08-13 16:00:00,2019-08-13 17:00:00,21.75,36.0,25.55,58.97,52.2,35.6,8.6,1.38,4.58,2.4,14.55,,99.3,0.85,127.2,7.95,977.3,28.02,0.12
2019-08-13 17:00:00,2019-08-13 18:00:00,25.75,40.25,45.0,57.83,67.42,28.18,8.28,1.57,2.27,2.45,15.12,,98.25,0.93,184.05,5.93,978.0,28.08,0.0
2019-08-13 18:00:00,2019-08-13 19:00:00,22.5,46.75,36.6,52.3,57.65,28.65,8.12,1.55,7.8,4.75,21.5,,98.73,0.95,114.82,5.1,978.62,27.62,0.0
2019-08-13 19:00:00,2019-08-13 20:00:00,23.75,57.25,53.98,55.05,73.22,25.1,8.75,1.75,6.62,5.17,24.95,,98.35,0.67,140.47,2.38,978.55,27.48,0.0
2019-08-13 20:00:00,2019-08-13 21:00:00,22.25,64.5,67.8,49.77,81.78,27.35,9.17,2.03,8.28,6.4,29.93,,98.75,0.85,185.4,1.75,979.42,27.52,0.0
2019-08-13 21:00:00,2019-08-13 22:00:00,19.75,59.75,43.95,48.2,61.5,27.52,8.67,1.5,8.45,5.1,20.57,,98.5,0.85,165.9,1.82,980.33,27.52,0.0
2019-08-13 22:00:00,2019-08-13 23:00:00,18.75,42.5,53.92,46.95,68.98,25.18,8.63,1.52,8.3,4.0,16.5,,98.75,0.33,184.82,1.8,980.42,27.62,0.0
2019-08-13 23:00:00,2019-08-14 00:00:00,18.5,46.5,40.9,44.38,56.95,24.33,8.15,1.5,4.9,2.95,15.7,,97.85,1.12,195.57,1.7,980.6,27.62,0.0
2019-08-14 00:00:00,2019-08-14 01:00:00,18.25,42.25,5.0,32.5,21.35,24.62,7.42,0.93,4.43,1.73,9.18,,97.75,0.75,145.08,1.85,980.7,27.27,0.12
2019-08-14 01:00:00,2019-08-14 02:00:00,11.5,27.0,1.52,17.43,10.53,24.27,7.47,0.7,11.65,0.98,5.12,,99.73,0.9,127.68,1.9,980.2,26.1,0.5
2019-08-14 02:00:00,2019-08-14 03:00:00,8.5,7.5,1.6,28.45,16.45,39.9,7.75,0.75,15.82,0.62,1.68,,99.8,0.55,117.0,1.95,979.75,26.0,0.12
2019-08-14 03:00:00,2019-08-14 04:00:00,12.5,10.75,1.43,25.33,14.65,33.35,7.35,0.7,8.77,1.0,2.12,,99.8,0.25,178.35,1.75,978.9,26.18,0.12
2019-08-14 04:00:00,2019-08-14 05:00:00,10.5,8.0,4.95,38.58,24.45,27.12,7.27,0.77,8.7,1.25,3.38,,99.8,0.62,44.85,2.12,978.98,26.23,0.0
2019-08-14 05:00:00,2019-08-14 06:00:00,10.25,13.75,9.75,43.35,31.0,25.9,7.35,0.8,11.45,1.48,5.03,,99.8,0.6,46.65,2.55,979.12,26.35,0.0
2019-08-14 06:00:00,2019-08-14 07:00:00,16.0,28.0,16.48,39.38,34.3,23.98,7.45,0.97,15.72,2.4,7.4,,99.8,0.45,61.73,20.85,979.58,26.52,0.0
2019-08-14 07:00:00,2019-08-14 08:00:00,21.25,45.0,25.45,43.4,44.1,23.6,7.2,1.12,8.57,2.25,7.15,,97.55,0.62,59.03,86.4,980.12,27.48,0.0
2019-08-14 08:00:00,2019-08-14 09:00:00,21.75,46.75,21.58,48.62,43.4,27.32,6.75,1.22,28.2,2.38,8.35,,85.8,0.65,81.8,253.6,980.42,29.82,0.0
2019-08-14 09:00:00,2019-08-14 10:00:00,32.5,64.0,15.07,53.38,40.65,33.77,8.5,1.25,67.45,2.9,18.38,,80.67,0.85,80.95,267.0,980.62,30.85,0.0
2019-08-14 10:00:00,2019-08-14 11:00:00,38.75,70.5,6.0,37.88,24.95,36.98,8.97,1.12,,2.78,12.08,,73.33,0.45,127.58,377.57,980.98,32.78,0.0
2019-08-14 11:00:00,2019-08-14 12:00:00,35.0,63.0,2.7,31.0,18.7,35.4,8.5,1.07,1.3,2.25,11.15,,69.3,0.4,60.23,495.57,980.85,33.75,0.0
2019-08-14 12:00:00,2019-08-14 13:00:00,45.0,74.0,1.07,23.2,13.25,38.77,8.6,0.9,5.2,2.0,7.82,,65.77,0.82,101.73,523.23,980.25,34.48,0.0
2019-08-14 13:00:00,2019-08-14 14:00:00,42.5,71.25,0.62,23.25,12.88,39.32,8.18,0.88,8.97,1.85,5.58,,64.9,0.85,202.98,328.1,979.5,34.83,0.0
2019-08-14 14:00:00,2019-08-14 15:00:00,35.75,63.25,0.85,37.17,20.47,32.88,8.3,1.0,16.1,2.1,6.3,,71.72,0.88,270.35,125.55,978.65,33.5,0.0
2019-08-14 15:00:00,2019-08-14 16:00:00,39.0,69.5,0.88,36.0,19.85,27.8,7.85,1.1,11.53,1.88,8.7,,74.22,0.82,260.62,174.5,977.78,33.3,0.0
2019-08-14 16:00:00,2019-08-14 17:00:00,42.5,86.5,0.88,45.6,25.0,31.2,7.53,1.18,11.6,3.72,20.7,,84.3,1.3,217.83,68.45,977.02,31.17,0.0
2019-08-14 17:00:00,2019-08-14 18:00:00,45.0,88.25,2.35,74.03,41.33,28.62,8.1,1.53,5.85,1.73,16.73,,90.2,1.07,222.57,56.6,977.25,31.0,0.0
2019-08-14 18:00:00,2019-08-14 19:00:00,43.5,79.75,0.77,34.05,18.78,31.23,8.5,1.07,10.35,1.73,21.02,,84.9,0.45,309.38,13.42,978.15,30.1,0.38
2019-08-14 19:00:00,2019-08-14 20:00:00,32.75,52.25,10.93,85.5,54.37,31.68,8.55,1.65,8.8,3.3,14.52,,98.22,0.45,173.3,1.83,979.1,28.55,0.0
2019-08-14 20:00:00,2019-08-14 21:00:00,45.0,60.0,70.05,86.05,102.7,35.85,9.62,2.55,12.95,6.25,28.3,,99.73,0.43,161.22,1.9,980.2,28.88,0.0
2019-08-14 21:00:00,2019-08-14 22:00:00,56.5,88.25,101.53,80.57,125.65,37.4,10.38,2.98,13.5,8.28,37.7,,99.8,0.42,163.32,1.82,980.52,28.85,0.0
2019-08-14 22:00:00,2019-08-14 23:00:00,55.5,108.75,122.72,69.45,137.02,35.4,10.73,3.2,13.15,8.9,40.17,,99.8,0.32,139.58,1.8,980.33,28.8,0.0
2019-08-14 23:00:00,2019-08-15 00:00:00,55.5,106.75,124.05,77.47,142.3,29.93,9.07,2.97,6.1,2.15,29.98,,99.8,0.45,225.55,1.68,979.95,28.25,0.0
2019-08-15 00:00:00,2019-08-15 01:00:00,52.5,109.0,149.68,60.1,154.05,32.95,8.62,3.17,5.83,2.15,31.43,,99.8,0.33,142.68,1.97,980.1,28.6,0.0
2019-08-15 01:00:00,2019-08-15 02:00:00,53.75,100.25,88.1,55.4,101.4,33.97,8.43,2.42,15.05,2.12,37.3,,99.8,0.6,50.92,2.0,979.75,28.62,0.0
2019-08-15 02:00:00,2019-08-15 03:00:00,43.25,98.25,14.5,44.05,35.15,46.65,7.8,1.4,18.93,2.03,59.75,,99.7,0.38,63.45,2.05,979.48,28.62,0.0
2019-08-15 03:00:00,2019-08-15 04:00:00,41.0,86.25,15.68,39.8,33.9,38.23,7.58,1.28,10.15,4.85,65.62,,99.8,0.25,168.65,1.77,978.7,28.22,0.0
2019-08-15 04:00:00,2019-08-15 05:00:00,41.25,72.25,9.85,31.23,24.62,31.43,7.2,1.05,9.3,5.2,50.7,,99.5,1.1,127.88,1.93,979.1,27.95,2.25
2019-08-15 05:00:00,2019-08-15 06:00:00,33.0,50.25,1.48,10.85,7.0,26.67,7.12,0.5,5.95,1.85,13.5,,99.8,0.53,153.85,2.17,979.48,25.88,1.25
2019-08-15 06:00:00,2019-08-15 07:00:00,6.75,11.25,5.08,26.85,18.4,25.9,6.78,0.7,16.95,0.88,3.9,,99.8,0.38,246.6,25.68,980.12,26.55,0.0
2019-08-15 07:00:00,2019-08-15 08:00:00,12.5,21.25,11.95,31.7,26.6,21.3,6.95,0.9,8.2,1.1,4.95,,99.78,0.5,126.05,47.75,980.7,27.27,0.0
2019-08-15 08:00:00,2019-08-15 09:00:00,23.25,34.5,6.32,29.5,20.85,21.68,6.27,0.97,1.45,1.75,6.65,,99.05,1.05,23.85,110.98,980.88,27.88,0.0
2019-08-15 09:00:00,2019-08-15 10:00:00,23.75,44.75,6.78,22.7,17.6,22.35,6.6,0.82,4.95,1.8,6.38,,81.92,1.18,83.25,290.98,980.88,31.02,0.0
2019-08-15 10:00:00,2019-08-15 11:00:00,20.5,41.5,3.58,16.87,11.85,25.05,6.97,0.7,7.9,1.02,2.67,,69.85,1.33,81.12,348.75,980.78,32.9,0.0
2019-08-15 11:00:00,2019-08-15 12:00:00,13.0,33.25,3.22,17.27,11.8,26.27,8.38,0.67,7.22,0.95,2.1,,69.28,1.18,89.28,405.75,980.67,32.9,0.0
2019-08-15 12:00:00,2019-08-15 13:00:00,14.0,32.75,2.62,17.68,11.52,30.35,8.88,0.7,9.65,0.98,2.12,,67.25,1.27,77.2,506.2,980.2,33.78,0.0
2019-08-15 13:00:00,2019-08-15 14:00:00,16.75,37.5,2.75,16.27,10.95,32.25,9.05,0.65,11.68,0.9,1.95,,63.67,1.55,84.6,365.5,979.48,34.15,0.0
2019-08-15 14:00:00,2019-08-15 15:00:00,16.25,36.5,3.12,18.7,12.48,31.43,9.18,0.65,12.65,0.82,1.65,,62.3,1.42,80.33,467.73,978.45,34.45,0.0
2019-08-15 15:00:00,2019-08-15 16:00:00,17.0,38.0,2.52,16.98,11.07,26.0,9.6,0.62,9.77,0.67,1.4,,62.15,1.45,71.97,213.95,977.88,34.33,0.0
2019-08-15 16:00:00,2019-08-15 17:00:00,17.0,38.5,2.92,19.98,13.0,28.0,9.97,0.7,10.0,0.68,1.27,,63.5,1.55,59.98,73.15,977.2,33.73,0.0
2019-08-15 17:00:00,2019-08-15 18:00:00,17.0,40.5,2.92,24.3,15.3,28.68,8.95,0.73,10.28,0.95,2.2,,65.3,1.18,65.65,35.02,976.85,33.12,0.0
2019-08-15 18:00:00,2019-08-15 19:00:00,16.0,43.0,1.65,27.28,15.9,29.52,8.22,0.83,11.07,0.9,2.05,,67.95,1.03,69.47,12.47,977.25,32.4,0.0
2019-08-15 19:00:00,2019-08-15 20:00:00,15.75,48.75,1.45,37.27,21.0,29.12,8.35,0.9,7.6,1.35,3.88,,72.38,0.82,71.1,2.17,977.95,31.75,0.0
2019-08-15 20:00:00,2019-08-15 21:00:00,22.75,59.5,2.33,40.5,23.42,31.47,8.12,1.0,11.02,2.42,5.75,,75.35,0.88,59.2,2.12,978.7,31.33,0.0
2019-08-15 21:00:00,2019-08-15 22:00:00,19.0,62.75,2.58,35.12,20.78,33.02,8.42,0.92,10.1,2.27,5.7,,79.02,1.1,47.05,2.07,979.08,30.98,0.0
2019-08-15 22:00:00,2019-08-15 23:00:00,19.0,50.5,1.7,31.52,18.17,32.2,8.6,0.85,11.35,1.8,4.2,,79.9,1.02,65.92,2.1,979.25,30.7,0.0
2019-08-15 23:00:00,2019-08-16 00:00:00,18.25,48.0,0.9,19.62,11.18,22.45,9.22,0.73,9.15,1.2,2.82,,81.18,1.4,106.4,2.0,979.48,29.8,0.0
2019-08-16 00:00:00,2019-08-16 01:00:00,17.75,31.5,0.67,14.85,8.43,25.78,9.5,0.6,8.1,0.62,0.9,,79.72,1.15,85.3,2.05,979.3,29.1,0.0
2019-08-16 01:00:00,2019-08-16 02:00:00,21.25,19.25,0.55,18.18,10.12,31.03,9.88,0.6,13.4,0.5,2.53,,82.2,1.3,83.58,2.07,978.9,28.6,0.0
2019-08-16 02:00:00,2019-08-16 03:00:00,15.25,23.0,1.1,15.45,9.15,31.0,10.3,0.6,16.1,0.47,3.58,,85.02,1.05,84.98,2.05,978.45,28.23,0.0
2019-08-16 03:00:00,2019-08-16 04:00:00,14.0,23.5,0.58,22.12,12.23,29.9,10.83,0.6,9.57,0.53,2.5,,85.88,1.07,75.6,2.1,978.38,28.1,0.0
2019-08-16 04:00:00,2019-08-16 05:00:00,17.25,25.5,0.35,17.83,9.68,26.08,11.7,0.6,10.53,0.67,1.6,,88.08,1.25,78.8,2.12,978.33,27.7,0.0
2019-08-16 05:00:00,2019-08-16 06:00:00,17.75,27.25,0.5,14.75,8.23,24.43,10.77,0.6,11.65,0.58,4.2,,89.93,1.0,73.5,2.8,978.17,27.38,0.0
2019-08-16 06:00:00,2019-08-16 07:00:00,17.25,32.0,2.5,25.93,15.83,24.4,10.7,0.72,10.4,0.75,4.33,,89.35,1.12,64.75,32.1,978.35,27.57,0.0
2019-08-16 07:00:00,2019-08-16 08:00:00,19.5,44.75,6.02,25.33,18.38,23.05,13.02,0.8,10.25,1.05,4.8,,86.68,1.3,72.05,84.08,978.6,28.3,0.0
2019-08-16 08:00:00,2019-08-16 09:00:00,23.0,47.0,5.93,21.75,16.38,23.7,12.83,0.8,8.02,1.18,3.65,,82.7,1.32,82.88,150.85,978.8,29.0,0.0
2019-08-16 09:00:00,2019-08-16 10:00:00,19.0,46.5,6.35,21.75,16.77,23.5,12.3,0.8,8.78,1.02,3.05,,77.75,1.3,84.65,251.83,978.82,30.08,0.0
2019-08-16 10:00:00,2019-08-16 11:00:00,14.25,40.0,4.62,17.95,13.32,22.4,11.87,0.73,10.57,1.18,4.1,,73.47,1.5,92.25,195.22,978.98,30.65,0.0
2019-08-16 11:00:00,2019-08-16 12:00:00,10.25,26.0,4.05,18.33,12.82,22.85,10.12,0.77,12.7,1.02,3.77,,72.92,1.23,81.1,257.27,978.8,31.1,0.0
2019-08-16 12:00:00,2019-08-16 13:00:00,10.75,27.75,2.95,14.78,10.3,22.9,10.3,0.73,11.75,1.05,2.95,,78.28,1.72,110.67,308.77,978.3,30.53,0.0
2019-08-16 13:00:00,2019-08-16 14:00:00,3.0,24.75,2.65,13.62,9.42,22.33,9.85,0.7,11.5,1.07,3.0,,70.15,1.6,86.4,352.45,977.58,31.75,0.0
2019-08-16 14:00:00,2019-08-16 15:00:00,9.0,25.25,2.58,13.95,9.73,25.43,9.3,0.67,13.47,0.97,2.05,,67.4,1.52,95.48,346.8,976.73,32.38,0.0
2019-08-16 15:00:00,2019-08-16 16:00:00,8.5,21.25,2.15,13.25,8.82,20.8,8.65,0.67,13.95,0.68,1.7,,74.5,1.93,116.3,127.47,976.08,30.73,0.0
2019-08-16 16:00:00,2019-08-16 17:00:00,7.67,25.0,4.72,24.9,17.12,19.38,8.77,0.77,8.32,1.12,4.55,,87.6,1.2,118.5,82.9,975.4,28.9,0.0
2019-08-16 17:00:00,2019-08-16 18:00:00,9.0,27.0,5.42,28.78,19.75,19.5,9.07,0.83,9.8,1.62,7.2,,84.07,1.05,132.95,57.45,974.98,29.95,0.12
2019-08-16 18:00:00,2019-08-16 19:00:00,9.5,31.0,4.27,26.57,17.63,17.23,9.57,0.9,9.38,1.3,5.9,,86.85,1.2,100.97,11.37,975.23,28.77,0.0
2019-08-16 19:00:00,2019-08-16 20:00:00,11.5,30.0,7.32,37.47,25.88,24.77,9.0,1.05,8.57,1.67,6.58,,86.7,0.72,72.6,2.18,975.82,28.68,0.0
2019-08-16 20:00:00,2019-08-16 21:00:00,13.25,42.25,5.43,35.92,23.53,23.65,9.2,1.08,13.25,3.42,10.25,,86.78,0.75,66.47,2.12,976.62,28.62,0.0
2019-08-16 21:00:00,2019-08-16 22:00:00,14.5,36.5,5.07,35.08,22.78,23.52,9.15,1.08,12.62,3.58,10.35,,86.1,0.75,77.7,2.18,977.1,28.85,0.0
2019-08-16 22:00:00,2019-08-16 23:00:00,15.25,42.0,2.85,25.95,16.15,23.7,9.57,0.88,11.55,2.4,8.45,,85.85,0.95,77.2,2.25,977.15,28.9,0.0
2019-08-16 23:00:00,2019-08-17 00:00:00,12.5,33.0,1.48,18.93,11.3,19.95,8.15,0.77,11.85,1.12,3.4,,88.15,1.0,91.42,2.15,977.2,28.3,0.0
2019-08-17 00:00:00,2019-08-17 01:00:00,12.75,23.5,1.7,17.4,10.65,18.75,7.25,0.62,8.95,0.75,1.53,,90.17,1.18,91.0,2.18,976.85,27.83,0.0
2019-08-17 01:00:00,2019-08-17 02:00:00,16.25,21.25,1.42,15.3,9.3,19.62,7.28,0.6,14.9,0.58,1.1,,91.23,0.9,82.58,2.17,976.42,27.6,0.0
2019-08-17 02:00:00,2019-08-17 03:00:00,11.25,19.75,0.75,14.85,8.5,19.7,8.55,0.6,16.0,0.55,2.28,,92.6,1.0,72.03,2.18,976.28,27.35,0.0
2019-08-17 03:00:00,2019-08-17 04:00:00,11.0,18.25,0.77,12.6,7.35,20.05,7.8,0.6,6.27,0.47,2.45,,98.25,0.95,76.67,2.12,976.05,26.65,0.0
2019-08-17 04:00:00,2019-08-17 05:00:00,7.75,8.75,1.17,13.62,8.2,20.05,7.4,0.6,9.85,0.5,3.2,,98.38,1.1,94.5,2.1,975.88,26.58,0.12
2019-08-17 05:00:00,2019-08-17 06:00:00,6.0,12.25,1.1,11.03,6.75,18.88,7.83,0.6,10.6,0.45,3.5,,99.17,1.42,101.55,2.23,975.85,26.07,0.0
2019-08-17 06:00:00,2019-08-17 07:00:00,3.5,7.0,1.97,13.68,8.9,19.35,7.83,0.6,11.38,0.4,5.55,,99.28,1.3,108.97,8.45,976.45,26.08,0.0
2019-08-17 07:00:00,2019-08-17 08:00:00,4.5,8.0,3.85,13.47,10.3,17.25,7.72,0.6,10.22,0.45,2.73,,96.77,1.85,113.15,45.02,976.85,26.48,0.0
2019-08-17 08:00:00,2019-08-17 09:00:00,2.75,12.25,5.67,12.4,11.2,16.4,7.72,0.62,8.28,0.4,0.7,,95.95,1.78,124.58,50.48,977.6,26.52,0.0
2019-08-17 09:00:00,2019-08-17 10:00:00,2.75,12.5,6.18,11.55,11.15,16.62,7.75,0.67,7.92,0.47,1.02,,96.88,1.7,111.32,66.0,978.18,26.55,0.12
2019-08-17 10:00:00,2019-08-17 11:00:00,3.75,2.0,7.05,13.03,12.7,16.4,7.77,0.67,7.6,0.6,1.38,,97.83,1.75,117.77,81.6,978.32,26.55,0.0
2019-08-17 11:00:00,2019-08-17 12:00:00,0.33,6.67,6.62,11.6,11.57,19.6,8.07,0.7,8.73,0.6,1.32,,92.43,1.8,117.35,150.1,978.4,27.55,0.0
2019-08-17 12:00:00,2019-08-17 13:00:00,2.75,15.5,6.4,13.0,12.12,19.25,7.95,0.7,10.45,0.62,1.32,,88.6,2.08,120.33,151.93,978.08,28.23,0.0
2019-08-17 13:00:00,2019-08-17 14:00:00,7.5,13.25,4.62,11.9,10.12,18.82,8.57,0.7,10.53,0.65,1.45,,83.72,2.0,119.35,204.12,977.35,29.2,0.0
2019-08-17 14:00:00,2019-08-17 15:00:00,6.0,11.75,3.97,14.43,10.93,18.02,9.0,0.8,8.6,0.68,1.88,,88.78,1.63,132.53,126.27,977.08,28.3,0.0
2019-08-17 15:00:00,2019-08-17 16:00:00,5.75,15.25,,,,16.53,,,7.9,0.78,1.73,,88.35,1.9,132.7,117.35,976.58,28.27,0.0
2019-08-17 16:00:00,2019-08-17 17:00:00,5.0,19.0,,,,18.0,,,7.25,0.68,1.68,,94.62,2.1,127.8,53.85,976.1,26.95,0.0
2019-08-17 17:00:00,2019-08-17 18:00:00,1.0,8.0,3.72,15.8,11.43,17.62,9.18,0.77,10.57,0.47,1.23,,93.08,2.02,126.85,25.88,975.77,27.02,0.0
